3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,308,309,310,3,3,3,3,311,312,313,314,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,323,324,325,3,3,3,3,326,327,328,329,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,397,398,399,400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,338,339,340,3,3,3,3,341,342,343,344,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,412,413,414,415,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,353,354,355,3,3,3,3,356,357,358,359,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,427,428,429,430,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,-1,369,370,3,3,3,3,371,372,373,374,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,442,443,444,445,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,383,384,385,213,214,3,3,386,387,388,389,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,458,459,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,300,301,301,301,301,301,301,301,301,301,302,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,300,301,301,302,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,226,226,3,226,226,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,315,316,316,316,316,316,316,316,316,316,317,3,300,301,301,301,302,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,300,301,301,302,3,3,3,3,3,3,255,256,256,256,257,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,315,316,316,316,316,316,316,316,316,316,317,3,315,316,316,316,316,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,315,316,316,316,316,316,316,316,316,316,317,3,315,316,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,315,316,316,316,316,316,316,316,316,316,317,3,315,316,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,315,316,316,316,316,316,316,316,316,316,316,301,316,316,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,315,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,226,226,226,315,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,227,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,241,241,-1,-1,-1,-1,-1,-1,241,-1,-1,241,-1,-1,-1,-1,-1,-1,-1,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,315,316,316,317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
