77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,36,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,52,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,36,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,44,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,36,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,36,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,44,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,36,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,52,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,36,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,52,77,77
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,37,38,39,36,77,77
