3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,397,398,399,400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,412,413,414,415,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,427,428,429,430,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
3,3,442,443,444,445,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,458,459,460,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,211,212,204,3
3,3,3,3,3,3,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3
